ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InParkour	InSlideSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	CostSingleStack	MorphInvalid	ValidByLevel	RLActions	Coexist	IsIntensityStackable	OnKungfuID
71555	移动段_无相楼_替型幻生护盾	450		TopHead		71555	0		1	2	0	1	20	16	0	1	1	GlobalAbsorb						1	0	1	atExecuteScript	skill_mobile/无相楼/移动端_无相楼_技能/替型幻生护盾被打爆.lua		atGlobalDamageAbsorbBySelfMaxLife	0	308																																																						3758030846	0		0	0						0		16		63	1	16	1	0	1									
71556	移动段_无相楼_替型幻生秘籍减伤	450		Body	0	71445	0		1	1	0	1	1	320	0	1	1							1	0	1	atAllMagicDamageAddPercent	102		atGlobalResistPercent	307																																																							3758030846	0		0	0						0		320		63	1	320	1	0	1									
71557	无相楼隐身	450		Trample	207	3203	0		1	1	0	1	3	16	0	1	0			NotHorse				1	0	1	atSetSelectableType	2		atAddTransparencyValue	-70																																																							3620864254	0		0	0	NotInSprint				1			16		63	1	16	1	0	1									
71558	移动端_无相楼_根据缠绞增伤	450		Body	0	71558	0		1	1	1	6	1	32	0	1	1							1	0	1																																																												3758030846	0		0	0						0		32		63	1	32	1	0	1									
71559	移动端_勾线秘籍计数	450		Body	0	71553	0		1	1	1	5	1	160	0	1	1							1	0	1																																																												3758030846	0		0	0						0		160		63	1	160	1	0	1									
71560	移动端_缚影秘籍2目标标记	450		Body	0	71560	0		1	1	0	1	1	8	0	1	1							1	0	1																																																												3758030846	0		0	0						0		8		63	1	8	1	0	1									
71561	无相楼定身夹线buff	450	Halt	Trample	10004	4	0		1	80	0	1	1	8	0	1	0							1	0	0	atFreeze	0	0	atSetNextBuffCount	30		atCallSubBuff	71343	1																																																		2	1405100032	0		0	0						0		8		60	1	8	1	0	1				0			0		
71562	移动端_无相楼_勾线正在运功	450		Body	0	71562	0		1	1	0	1	1	80	0	1	1							1	0	1																																																												3758030846	0		0	0						0		80		63	1	80	1	0	1									
71564	移动端_无相楼_千丝落絮二段需求buff	450		Body	0	71564	0		1	1	0	1	1	4	0	1	1							1	0	0	atExecuteScript	skill/无相楼/子技能/悬丝步_持续监测位置.lua		atCallSubBuff	31613	1	atExecuteScript	skill/无相楼/子技能/悬丝步_千丝落絮飘荡buff.lua		atCallSubBuff	71571	1																																		atExecuteScript	skill/无相楼/子技能/悬丝步_持续监测位置.lua													67108864	0		0	0						0		4		63	1	4	1	0	1									
71565	移动端_无相楼_游丝枕月免控	450		Body	0	1903	0		1	128	0	1	8	16	0	1	1							0	0	1	atImmunity	2	0	atImmunity	4	0	atImmunity	7	0	atImmunity	8	0	atKnockedDownRate	-1024		atImmuneSkillMove	1																																											3758030846												16		63	1	16	1	0	1									
71565	移动端_无相楼_游丝枕月免控	450		Body	0	1903	0		2	80	0	1	5	16	0	1	1						无相楼/移动端_无相楼_子技能/移动端_游丝枕月二段免控结束.lua	0	0	1	atImmunity	2	0	atImmunity	4	0	atImmunity	7	0	atImmunity	8	0	atKnockedDownRate	-1024		atImmuneSkillMove	1																																											67108864												16		63	1	16	1	0	1									
71566	移动端_无相楼_傀儡在场证明	450		Body	0	71566	0		1	1	0	1	1	0	0	1	0						无相楼/移动端_无相楼_子技能/傀儡常驻buff消失.lua	1	0	0																																																				atCallBuff	71566	1						3758030846	0		0	1920						0		0		63	1	0	1	0	1									
71567	移动端_无相楼_打断秘籍_傀儡冲刺后释放技能标记	450		Body	0	71567	0		1	1	0	1	1	32	0	1	1							1	0	1																																																												3758030846	0		0	0						0		32		63	1	32	1	0	1									
71567	移动端_无相楼_打断秘籍_傀儡冲刺后释放技能冲刺维持	450		Body	0	71567	0		2	2	0	1	1	32	0	1	1						无相楼/移动端_无相楼_子技能/移动端_无相楼_打断_秘籍1冲刺后造成伤害.lua	1	0	1																																																												131072	0		0	0						0		32		63	1	32	1	0	1									
71568	移动端_无相楼_打断后禁疗	450		Body	0	71568	0		1	1	0	1	1	48	0	1	1							1	0	0	atGlobalTherapyAbsorb	999999999																																																										3758030846	0		0	0						0		48		63	1	48	1	0	1									
71569	新建	419	Normal	Body	0	71569	0	Invalid	1	1	0	1	1	0	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		0		63	1	0	1	0	1	Any								
71570	移动端_无相楼_下一次招式增伤	450		Body	0	71570	7		1	1	0	1	1	8	0	0	1							0	0	1																																																												3758030846	0		0	0						0		8		63	1	8	1	1	1				0			0		
71571	无相楼_千丝落絮真二段需求buff	450		Body	0	71571	0		1	1	0	1	1	160	0	1	1							1	0	0	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		160		63	1	160	1	0	1									
71572	废弃	450		Body	0	71572	0		1	1	0	1	1	0	0	1	0							1	0	0																																																												4294967295	0		0	0						0		0		63	1	0	1	0	1									
71573	废弃	450		Body	0	71573	0		1	1	0	1	1	0	0	1	1		Fight					1	0	1																																																												4294967295	0		0	0						0		0		63	1	0	1	0	1									
71574	千里急需求buff	450		Body	0	71574	0		1	1	0	1	1	176	0	1	1							1	0	0	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		176		63	1	176	1	0	1									
71575	千里急显示的秘籍	450		Body	0	71575	0		1	1	0	1	1	0	0	1	1							1	0	0	atSetTalentRecipe	17546	1	atSetTalentRecipe	17547	1																																																						4294967295	0		0	0						0		0		63	1	0	1	0	1									
71576	障幕虚影持续伤害	450		Body	0	71576	0		1	1	0	1	11	16	0	0	1							1	0	0																																														atExecuteScript	skill_mobile/无相楼/移动端_无相楼_子技能/障幕虚影每跳打伤害.lua													3758030846	0		0	0						0		16		63	1	16	1	0	1									
71577	障幕虚影自身增益	450		Body	0	71577	0		1	1	0	1	1	176	0	1	1							1	0	1																																																												3758030846	0		0	0						0		176		63	1	176	1	0	1						202			
71578	移动端_无相楼_游丝枕月切二段	450		Body	0	71578	0		1	1	0	1	1	240	0	1	1							1	0	1	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		240		63	1	240	1	0	1									
71579	游丝枕月免控每秒回血	450		Body	0	71579	0		1	1	0	1	1	16	0	1	1							1	0	1																																														atExecuteScript	skill_mobile/无相楼/移动端_无相楼_子技能/游丝枕月秘籍持续回血.lua													3758030846	0		0	0						0		16		63	1	16	1	0	1									
71580	游丝枕月绝篇减伤40%	450		Body	0	71580	0		1	40	0	1	5	16	0	1	1							0	0	1	atCallSubBuff	33086	40																																																									67108864												16		63	1	16	1	0	1									
71581	锁南枝每秒放技能	450		Body	0	71581	0		1	1	0	1	10	8	0	1	1						无相楼/移动端_无相楼_子技能/锁南枝每跳放aoe技能.lua	1	0	1																																														atExecuteScript	skill_mobile/无相楼/移动端_无相楼_子技能/锁南枝每跳放aoe技能.lua													3758030846	0		0	0						0		8		63	1	8	1	0	1									
71582	锁南枝切二段	450		Body	0	71582	0		1	1	0	1	1	80	0	1	1							1	0	1	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		80		63	1	80	1	0	1									
71583	奇穴1-1伶影增伤	450		Body	0	71583	0		1	1	0	1	1	480	0	1	1							1	0	1																																																												3758030846	0		0	0						0		480		63	1	480	1	0	1									
71584	奇穴1-1_生地狱增伤延迟消失	450		Body	0	71584	0		1	1	0	1	1	24	0	1	1							1	0	1																																																												3758030846	0		0	0						0		24		63	1	24	1	0	1									
71585	1-1双音增伤	450		Body	0	71585	5		1	1	0	1	1	8	0	0	1							0	0	1	atAllMagicDamageAddPercent	297																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
71586	生地狱_增伤层数累计	450		Body	0	71586	0		1	1	1	20	1	16	0	1	1							1	0	0																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1								0	
71587	2-1伶影招式增伤自身	450		Body	0	71587	0		1	1	0	1	1	320	0	1	1							1	0	1	atAllMagicDamageAddPercent	102																																																										3758030846	0		0	0						0		320		63	1	320	1	0	1									
71588	协幽内置cd	450		Body	0	71588	0		1	1	0	1	1	40	0	1	1							1	0	0																																																												3758030846	0		0	0						0		40		63	1	40	1	0	1									
71589	奇穴2-2免疫内外沉默封轻功	450		Body	0	71589	0		1	1	0	1	1	16	0	1	1							1	0	1	atImmunity	5																																																										3758030846	0		0	0						0		16		63	1	16	1	0	1									
71590	缠绞易伤	450		Body	0	71590	0		1	1	1	6	1	8	0	1	1							1	0	0	atLunarDamageCoefficient	10																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1									
71591	伶影每跳判定	450		Body	0	71591	0		1	1	0	1	9999	8	0	1	1							1	0	1																																														atExecuteScript	skill_mobile/无相楼/移动端_无相楼_子技能/移动端_每跳判断伶影位置.lua													3758030846	0		0	0						0		8		63	1	8	1	0	1									
71592	偃卫·悟减伤效果	450		Body	0	71592	0		1	1	0	1	1	16	0	1	1							1	0	1	atGlobalResistPercent	154																																																										3758030846	0		0	0						0		16		63	1	16	1	0	1									
71593	伶影存在时的buff	450		Body	0	71593	0		1	1	0	1	1	0	0	1	0							1	0	0																																																												3758030846	0		0	0						0		0		63	1	0	1	0	1									
71594	移动端_分山_斩刀眩晕	413	Stun	Body	0	8	2	Invalid	1	48	0	1	1	48	0	1	1	None	Any	Any	Any	0		1	0	0	atHalt																																																										0	3758030846	0	0	0	0	Any	Any	Any	Any		0		48		63	1	48	1	0	1	Any								
71595	移动端_衍天_往者定_定身	418	Halt	Trample	10004	4	0		1	64	0	1	1	8	0	1	0							1	0	0	atFreeze	0	0	atSetNextBuffCount	30		atCallSubBuff	71343	1																																																		2	1405100032	0		0	0						0		8		60	1	8	1	0	1				0			0		
71596	移动端_生太极_秘章增加距离	404		Body	0	71596	0		1	1	0	1	1	30	0	1	0							1	0	1																																																												3758030846	0		0	0						0		30		63	1	30	1	0	1				0					
71597	移动端_毒经_调息速度提高	408		Body	0	71597	0		1	1	0	1	1	80	0	1	1							1	0	1	atAccelerateCDTimer	205																																																										3758030846	0		0	0						0		80		63	1	80	1	0	1									
71598	移动端_丐帮_酒中仙_自带可叠时长会心会效	411		Body	0	71598	5		1	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	1500		atPhysicsCriticalDamagePowerBaseKiloNumRate	150																																																							3758030846	0		1	0						0		8		63	1	8	1	1	1				0			0		
71599	移动端_丐帮_酒中仙_自带可叠时长减伤	411		Body	0	71599	5		1	20	0	1	1	8	0	1	1							1	0	1	atSetNextBuffCount	30		atCallSubBuff	70169	20																																																						3758030846	0		1	0						0		8		63	1	8	1	1	1				0	1		0		
71599	移动端_丐帮_酒中仙_自带可叠时长减伤	411		Body	0	71599	5		2	30	0	1	1	8	0	1	1							1	0	1	atSetNextBuffCount	30		atCallSubBuff	70169	30																																																						3758030846	0		1	0						0		8		63	1	8	1	1	1				0	1		0		
71600	移动端_衍天_湮灭	418		Body	0	71600	5		1	1	1	3	1	240	0	1	1							1	0	1	atAllPhysicsDamageAddPercent	52		atAllMagicDamageAddPercent	52		atMoveSpeedPercent	52																																																				3758030846	0		0	0						0		240		63	1	240	1	1	1									
71601	焚影_秘籍_日盈增伤	412		Body	0	71601	0		1	1	0	1	1	128	0	1	1		Fight					1	0	1	atAllDamageAddPercent	102		atSolarCriticalStrikeBaseRate	1000		atLunarCriticalStrikeBaseRate	1000																																																				3758030846	0		1	0						0		128		63	1	128	1	0	1									
71602	焚影_奇穴_诛邪加无双	412		Body	0	71602	0		1	1	0	1	1	320	0	1	1							1	0	1	atStrainPercent	205																																																										3758030846	0		0	0						0		320		63	1	320	1	0	1									
71603	71603腾空跃起免控免推拉	419		Body	0	71603	0		1	1	0	1	1	12	0	1	1							1	0	1	atImmunityCombo																																																											3758030846	0		0	0						0		12		63	1	12	1	0	1									
71604	71604当归四逆hot	419		Body	0	71604	0		1	1	0	1	8	16	0	1	1							1	0	1																																														atCallTherapy	25													3758030846	0		0	0						0		16		63	1	16	1	0	1									
71605	圣焰令_NPC持续	412		Body	0	71605	0		1	1	0	1	6	16	0	1	1							1	0	1																																														atExecuteScript	skill_mobile\明教\移动端_焚影圣诀_子技能\移动端_焚影_圣焰令每跳.lua													3758030846	0		0	0						0		16		63	1	16	1	0	1									
71606	圣焰令_自身持续_焚影	412		Body	0	71606	0		1	1	0	1	1	96	0	1	1							1	0	1	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		96		63	1	96	1	0	1									
71607	圣焰令_免疫控制	412		Body	0	71607	0		1	1	0	1	1	24	0	1	1							1	0	1	atImmunityCombo																																																											3758030846	0		0	0						0		24		63	1	24	1	0	1									
71608	移动端_丐帮_亢龙贰式冲刺维持	411		TopHead	0	71608	0		1	1	0	1	1	32	0	1	1						丐帮/移动端_笑尘诀_技能/移动端_丐帮_亢龙贰式冲刺维持.lua	1	0	1																																																												131072	0		0	0						0		32		63	1	32	1	0	1									
71609	移动端_段氏_空蒙扇加扇招式伤害	442		Body	0	71401	0		1	1	0	1	1	192	0	0	1							1	0	0																																																												3758030846	0		0	0						0		192		63	1	192	1	0	1									
71610	移动端_段氏_经脉畅行标记	442		Body	0	71610	0		1	1	0	1	1	4	0	1	0							1	0	1	atDirectCastMask	4096																																																										3758030846	0		0	0						0		4		63	1	4	1	0	1									
71610	移动端_段氏_断脉能量标记	442		Body	0	71610	0		2	1	0	1	1	12	0	1	0							1	0	1	atDirectCastMask	4096																																																										3758030846	0		0	0						0		12		63	1	12	1	0	1									
71611	移动端_段氏_经脉循行无视防御	442		Body	0	71611	0		1	1	0	1	1	4	0	1	1							1	0	1	atAllShieldIgnorePercent	410																																																										3758030846	0		0	0						0		4		63	1	4	1	0	1									
71612	移动端_段氏_运功完成伤害提高	442		Body	0	71612	0		1	1	0	1	1	192	0	1	1							1	0	1	atAllDamageAddPercent	205																																																										3758030846	0		0	0						0		192		63	1	192	1	0	1									
71613	移动端_离经奇穴2-2玄针减伤buff	402		Body	0	71613	0		1	1	0	1	1	159984	0	1	1							1	0	0	atGlobalResistPercent	103																																																		atSetNextBuffCount	1		atCallBuff	71613	1			4294967294	0		0	0						0		159984		63	1	159984	1	0	1									
71614	移动端_冰心_江海凝光增伤	405		Body	0	71614	0		1	1	0	1	1	64	0	1	1							1	0	1																																																												3758030846	0		0	0						0		64		63	1	64	1	0	1									
71615	移动端_云裳_风袖增疗	405		Body	0	71615	0		1	1	0	1	1	128	0	1	1							1	0	1																																																												3758030846	0		0	0						0		128		63	1	128	1	0	1									
71616	连环慢秘籍下一招式增伤实际效果	450		Body	0	71616	7		1	1	0	1	1	8	0	0	1							0	0	1	atAllPhysicsDamageAddPercent	205		atAllMagicDamageAddPercent	205																																																							3758030846	0		0	0						0		8		63	1	8	1	1	1				0			0		
