门派,心法,奇穴位置,奇穴名,奇穴描述,技能ID,纵向位置,奇穴类型,奇穴颜色
刀宗,孤锋诀,9,聚疏,“望云势”调息时间降低5秒，反击时不再需要目标，伤害提高50%，且会对8尺内3个敌对目标造成伤害。,32452,2,3,0
刀宗,孤锋诀,9,伏瀑,“触石雨”命中已经被击倒的目标伤害提高60%，并击倒周围6尺内的3个目标。,32495,3,3,0
刀宗,孤锋诀,9,雾灭,每次击破“弱点”，对应目标化劲等级降低5%，自身化劲等级提高5%，可叠加2层，持续15秒。,32459,4,3,0
刀宗,孤锋诀,9,强膂,无双等级、力道、移动速度提高10%。,32578,5,3,0
刀宗,孤锋诀,9,飞云,施展“行云势”第三段时，自身移速提高60%，持续3秒。,42060,6,3,0
刀宗,孤锋诀,9,急潮,“破浪三式”套路招式作用范围提高2尺，切换“双持武器”状态时自身受到的伤害降低30%，持续3秒。,32491,7,3,0
刀宗,孤锋诀,9,辞霈,“停云势”命中目标则使其受到的治疗及获得的护盾效果降低50%，持续8秒。,32579,8,3,0
刀宗,孤锋诀,9,涣衍,“横云断浪”调息时间降低6秒，附带“流血”效果持续时间提高12秒。击破非侠士目标“弱点”时，若其持有的自身“破绽”层数低于3层，则额外添加1层“破绽”。,32511,9,3,0
刀宗,孤锋诀,9,殊际,目标被自身定身、眩晕、击倒期间受到的伤害提高20%。,32577,10,3,0
刀宗,孤锋诀,9,靖步,“定风凝云”持续期间受到的伤害降低80%且不受被推、被拉影响，每秒回复自身3%气血最大值，提前结束则获取剩余恢复值。,32494,11,3,0
刀宗,孤锋诀,9,遏云势,打断目标运功并造成<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)外功伤害，若目标正在运功，自身获得20点锐意并使目标不受治疗影响，持续5秒。,32465,12,3,0
刀宗,孤锋诀,10,观衅,施展“灭影追风”同时清除自身“观风寻隙”间隔时间。,32499,1,3,0
刀宗,孤锋诀,10,聚疏,“望云势”调息时间降低5秒，反击时不再需要目标，伤害提高50%，且会对8尺内3个敌对目标造成伤害。,32452,2,3,0
刀宗,孤锋诀,10,伏瀑,“触石雨”命中已经被击倒的目标伤害提高60%，并击倒周围6尺内的3个目标。,32495,3,3,0
刀宗,孤锋诀,10,雾灭,每次击破“弱点”，对应目标化劲等级降低5%，自身化劲等级提高5%，可叠加2层，持续15秒。,32459,4,3,0
刀宗,孤锋诀,10,强膂,无双等级、力道、移动速度提高10%。,32578,5,3,0
刀宗,孤锋诀,10,飞云,施展“行云势”第三段时，自身移速提高60%，持续3秒。,42060,6,3,0
刀宗,孤锋诀,10,急潮,“破浪三式”套路招式作用范围提高2尺，切换“双持武器”状态时自身受到的伤害降低30%，持续3秒。,32491,7,3,0
刀宗,孤锋诀,10,辞霈,“停云势”命中目标则使其受到的治疗及获得的护盾效果降低50%，持续8秒。,32579,8,3,0
刀宗,孤锋诀,10,涣衍,“横云断浪”调息时间降低6秒，附带“流血”效果持续时间提高12秒。击破非侠士目标“弱点”时，若其持有的自身“破绽”层数低于3层，则额外添加1层“破绽”。,32511,9,3,0
刀宗,孤锋诀,10,殊际,目标被自身定身、眩晕、击倒期间受到的伤害提高20%。,32577,10,3,0
刀宗,孤锋诀,10,靖步,“定风凝云”持续期间受到的伤害降低80%且不受被推、被拉影响，每秒回复自身3%气血最大值，提前结束则获取剩余恢复值。,32494,11,3,0
刀宗,孤锋诀,10,遏云势,打断目标运功并造成<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)外功伤害，若目标正在运功，自身获得20点锐意并使目标不受治疗影响，持续5秒。,32465,12,3,0
万灵,山海心诀,1,朱厌,“弛律召野”调息时间增加20秒，一次召唤三只“偕行动物”。,35761,1,1,0
万灵,山海心诀,1,祝灵,“汇山岚”变为15秒两层充能招式。释放“聚长川”、“汇山岚”会使下一次“归平野”伤害提高50%。,35762,2,1,0
万灵,山海心诀,1,聚势摧霆,蓄力每0.375秒使释放时候增加一支箭矢，松开后立刻回复10%内力值并释放全部蓄力箭矢迅速攻击目标，造成伤害并使目标获得标鹄，对非侠士目标造成伤害提高300%，最多蓄力3秒。蓄力期间每跳会消耗箭袋的一支箭，增强释放时的额外伤害并使目标获得一层“贯穿”。<TALENT 42467 1 >,40240,3,1,2
万灵,山海心诀,1,佑主,"自身最大气血值降低30%,施展“游雾乘云”、“澄神醒梦”时，获得 <NounID 98>。",42468,4,1,1
万灵,山海心诀,2,行危,施展“澄神醒梦”3秒内施展“应天授命”返还“应天授命”10秒调息时间。,42486,1,2,0
万灵,山海心诀,2,兴游,施展“汇灵合契”需求的“唤灵印”减少一个。“引风唤灵”调息时间增加4.5秒。,35748,2,2,0
万灵,山海心诀,2,通灵,“汇灵合契”消耗唤灵印超过施展要求数时，每超过一个则“汇灵合契”状态持续时间增加6秒，并延长自身6秒承契。,38866,3,2,0
万灵,山海心诀,2,贯侯,“标鹄”引爆时额外使目标获得一层“标鹄”，引爆伤害对非侠士目标提高33%。,35757,4,2,0
万灵,山海心诀,3,襄尺,“承契”层数为5层且剩余时间大于等于8秒时，若再次获得“承契”效果则降低“金乌见坠”3秒调息时间。,35721,1,2,0
万灵,山海心诀,3,弋矰,“上弦星流术”套路招式命中背对自身目标时，使目标获得2秒“弋矰”：无法施展轻功效果。,35724,2,2,0
万灵,山海心诀,3,蓄锐,战斗中若4秒内未释放伤害招式则获得“承契”效果，回复10%内力值。,35727,3,2,0
万灵,山海心诀,3,虚彀,附带“空弦惊雁”效果的箭矢命中未被定身、眩晕、击倒的目标时，直接使目标获得3秒定身效果。,38664,4,2,0
万灵,山海心诀,4,孰湖,“偕行动物”出现时额外获得一层“承契”。,35719,1,2,0
万灵,山海心诀,4,冉遗,施展“应天授命”卸除一个持续伤害不利效果，期间受治疗效果提高20%。,35722,2,2,0
万灵,山海心诀,4,连珠,“聚势摧霆”不再充能，调息时间降低3秒，成功施展后使自身获得1层“承契”，命中目标后使目标添加“连珠”持续18秒，最多两层，每层“连珠”期间受到自身的“标鹄”提高20%。<TALENT_CORE 40240 1>,42467,3,2,2
万灵,山海心诀,4,射革,对锁足、定身、眩晕、击倒目标造成伤害提高15%。,35726,4,2,0
万灵,山海心诀,5,时祯,“汇灵合契”状态结束后，自身获得2秒“澄神醒梦”和“应天授命”效果。,35743,1,2,0
万灵,山海心诀,5,桑柘,“贯穿”增加一跳，“标鹄”引爆时额外增加一层“贯穿”。,35736,2,2,0
万灵,山海心诀,5,审固,使6层以上目标获得“贯穿”时，不再刷新持续时间，而是延长4秒“贯穿”的持续时间，对目标同一次“贯穿”状态最多可触发2次。,35759,3,2,0
万灵,山海心诀,5,信诺,“乘黄之威”护盾值提高50%。<TALENT_CORE 42468 1>,42470,4,2,1
万灵,山海心诀,6,诸怀,施展“引风唤灵”时，自身获得一层“承契”。召唤兽和自身在“承契”期间基础攻击力提高10%，无视目标20%外功防御。,35733,1,2,0
万灵,山海心诀,6,片羽,“风尽浮生”一段冲刺过程中，重置“白羽流星”并激活“没石饮羽”。,36449,2,2,0
万灵,山海心诀,6,祓厄,“汇山岚”作用目标数降低2个，不再造成眩晕而是3秒恐惧，施展“汇山岚”后玩家的追击范围会增大2尺。,35730,3,2,0
万灵,山海心诀,6,星烨,“游雾乘云”需要2枚“唤灵印”方可施展，施展后清空全部“唤灵印”并重置调息时间，使当前全部箭矢获得“空弦惊雁”效果。期间“劲风簇”造成伤害提高150%。,35763,4,2,0
万灵,山海心诀,7,白虹贯日,蓄力2秒射出40尺的超远一箭，蓄力期间免疫控制效果，使被攻击的目标获得“贯穿”效果，初始为一层，每蓄力0.5秒增加一层“贯穿”效果，最多四层。,35765,1,2,0
万灵,山海心诀,7,佩弦,“饮羽簇”无视目标65%外功防御，施展“金乌见坠”后下次施展“饮羽簇”无需运功，持续10秒。,35751,2,2,0
万灵,山海心诀,7,灼心,“乘黄之威”存在期间，上弦星流术全部升级为对应的“白羽流星”强化招式。<TALENT_CORE 42468 1>,42469,3,2,1
万灵,山海心诀,7,祛邪,释放“汇灵合契”时，补充箭袋至八枚，使当前全部箭矢获得“金乌见坠”、“空弦惊雁”。,35760,4,2,0
万灵,山海心诀,8,鹿蜀,“偕行动物”离场时，自身获得“偕行动物”的“承契”。,35729,1,3,0
万灵,山海心诀,8,偕极,“归平野”伤害提高20%，“汇灵合契”期间“归平野”冲刺次数无上限，“白羽流星”无调息时间。,40238,2,3,0
万灵,山海心诀,8,反曲,“饮羽簇”命中4层以上“贯穿”目标时，使没有<NounID 75>的目标获得一层<NounID 75>效果。,35731,3,3,0
万灵,山海心诀,8,腾驾,“游雾乘云”状态下施展“腾云”不再立刻解除骑乘，“腾云”变为两重充能招式。,35732,4,3,0
万灵,山海心诀,8,沃焦,“空弦惊雁”后20秒内下一次“劲风簇”若命中运功目标则使目标获得5秒“沃焦”效果：招式施展距离变为0尺，无法看到其他目标。(该招式视为沉默效果),35728,5,3,0
万灵,山海心诀,8,领胡,“弛律召野”调息时间降低10秒，“偕行动物”造成伤害提高30%。,35742,6,3,0
万灵,山海心诀,8,命俦,“弛律召野”将会额外召唤强击型“偕行动物”助战持续15秒。协同动物会每3秒出现一次并打击“弛律召野”的释放目标，直到释放一次白羽流星，协同动物便会转换打击目标为白羽流星的目标。,35756,7,3,0
万灵,山海心诀,8,卢令,身法提高10%，无双等级提高10%，内力回复提高20%。,35745,8,3,0
万灵,山海心诀,8,于狩,施展“没石饮羽”时获得一层“承契”。施展“没石饮羽”时若箭袋内箭矢数量为3-5，则引爆命中的非侠士造成1次额外伤害。,35737,9,3,0
万灵,山海心诀,8,狩印,“霖集簇”、“流矢雨集”命中后会标记目标至多6层持续15秒的“狩印”，“乘黄”和“偕行动物”造成伤害时会引爆一层“狩猎标记”并且造成一次额外伤害。,40239,10,3,0
万灵,山海心诀,8,随袭,“乘黄之威”期间自身会心会效提高5%，触发“标鹄”后若目标为侠士且气血值低于10%则“乘黄”对其发动一次造成目标10%最大气血值的<NounID 101>。<TALENT_CORE 42468 1>,42471,11,3,1
万灵,山海心诀,8,同渡,“汇灵合契”期间，受治疗效果增加15%。对你释放治疗招式的治疗心法获得5秒“同渡”效果：招式施展距离增加20%，移动速度提高20%。,35740,12,3,0
万灵,山海心诀,9,鹿蜀,“偕行动物”离场时，自身获得“偕行动物”的“承契”。,35729,1,3,0
万灵,山海心诀,9,偕极,“归平野”伤害提高20%，“汇灵合契”期间“归平野”冲刺次数无上限，“白羽流星”无调息时间。,40238,2,3,0
万灵,山海心诀,9,反曲,“饮羽簇”命中4层以上“贯穿”目标时，使没有<NounID 75>的目标获得一层<NounID 75>效果。,35731,3,3,0
万灵,山海心诀,9,腾驾,“游雾乘云”状态下施展“腾云”不再立刻解除骑乘，“腾云”变为两重充能招式。,35732,4,3,0
万灵,山海心诀,9,沃焦,“空弦惊雁”后20秒内下一次“劲风簇”若命中运功目标则使目标获得5秒“沃焦”效果：招式施展距离变为0尺，无法看到其他目标。(该招式视为沉默效果),35728,5,3,0
万灵,山海心诀,9,领胡,“弛律召野”调息时间降低10秒，“偕行动物”造成伤害提高30%。,35742,6,3,0
万灵,山海心诀,9,命俦,“弛律召野”将会额外召唤强击型“偕行动物”助战持续15秒。协同动物会每3秒出现一次并打击“弛律召野”的释放目标，直到释放一次白羽流星，协同动物便会转换打击目标为白羽流星的目标。,35756,7,3,0
万灵,山海心诀,9,卢令,身法提高10%，无双等级提高10%，内力回复提高20%。,35745,8,3,0
万灵,山海心诀,9,于狩,施展“没石饮羽”时获得一层“承契”。施展“没石饮羽”时若箭袋内箭矢数量为3-5，则引爆命中的非侠士造成1次额外伤害。,35737,9,3,0
万灵,山海心诀,9,狩印,“霖集簇”、“流矢雨集”命中后会标记目标至多6层持续15秒的“狩印”，“乘黄”和“偕行动物”造成伤害时会引爆一层“狩猎标记”并且造成一次额外伤害。,40239,10,3,0
万灵,山海心诀,9,随袭,“乘黄之威”期间自身会心会效提高5%，触发“标鹄”后若目标为侠士且气血值低于10%则“乘黄”对其发动一次造成目标10%最大气血值的<NounID 101>。<TALENT_CORE 42468 1>,42471,11,3,1
万灵,山海心诀,9,同渡,“汇灵合契”期间，受治疗效果增加15%。对你释放治疗招式的治疗心法获得5秒“同渡”效果：招式施展距离增加20%，移动速度提高20%。,35740,12,3,0
万灵,山海心诀,10,鹿蜀,“偕行动物”离场时，自身获得“偕行动物”的“承契”。,35729,1,3,0
万灵,山海心诀,10,偕极,“归平野”伤害提高20%，“汇灵合契”期间“归平野”冲刺次数无上限，“白羽流星”无调息时间。,40238,2,3,0
万灵,山海心诀,10,反曲,“饮羽簇”命中4层以上“贯穿”目标时，使没有<NounID 75>的目标获得一层<NounID 75>效果。,35731,3,3,0
万灵,山海心诀,10,腾驾,“游雾乘云”状态下施展“腾云”不再立刻解除骑乘，“腾云”变为两重充能招式。,35732,4,3,0
万灵,山海心诀,10,沃焦,“空弦惊雁”后20秒内下一次“劲风簇”若命中运功目标则使目标获得5秒“沃焦”效果：招式施展距离变为0尺，无法看到其他目标。(该招式视为沉默效果),35728,5,3,0
